benchmark,valid,warmup,elapsed_ms,socket,heap_size,gc,cpu_freq_mhz,dram_j,cpu_j,package_j
luindex,true,true,1496,0,78m,serial,2.7GHz,0.558227000,2.772766000,4.665100000
luindex,true,true,1958,0,78m,serial,2.7GHz,0.684021000,2.638183000,5.094788000
luindex,true,true,2286,0,78m,serial,2.7GHz,0.882080000,3.588867000,6.491089000
luindex,true,true,1785,0,78m,serial,2.7GHz,0.631836000,2.605590000,4.857544000
luindex,true,true,1467,0,78m,serial,2.7GHz,0.552490000,2.587891000,4.454956000
luindex,true,true,2194,0,78m,serial,2.7GHz,0.863525000,3.671509000,6.472046000
luindex,true,true,1993,0,78m,serial,2.7GHz,0.690430000,2.604798000,5.104981000
luindex,true,true,1693,0,78m,serial,2.7GHz,0.683472000,3.494141000,5.657532000
luindex,true,true,1849,0,78m,serial,2.7GHz,0.635010000,2.571167000,4.876403000
luindex,true,true,1621,0,78m,serial,2.7GHz,0.607605000,2.641053000,4.727967000
luindex,true,true,2087,0,78m,serial,2.7GHz,0.725281000,2.643310000,5.277588000
luindex,true,true,2069,0,78m,serial,2.7GHz,0.753418000,2.925415000,5.560363000
luindex,true,true,4489,0,78m,serial,2.7GHz,2.326844000,19.304321000,25.286132000
luindex,true,true,2284,0,78m,serial,2.7GHz,1.337890000,9.675598000,12.756347000
luindex,true,true,2091,0,78m,serial,2.7GHz,1.059814000,8.326294000,11.048523000
luindex,true,true,1488,0,78m,serial,2.7GHz,0.897216000,6.394227000,8.431152000
luindex,true,true,1736,0,78m,serial,2.7GHz,0.921021000,6.626770000,8.930847000
luindex,true,true,3321,0,78m,serial,2.7GHz,1.180176000,4.160889000,8.326965000
luindex,true,true,1762,0,78m,serial,2.7GHz,0.688415000,3.494690000,5.730163000
luindex,true,true,1367,0,78m,serial,2.7GHz,0.552491000,2.978088000,4.731446000
luindex,true,true,1406,0,78m,serial,2.7GHz,0.542420000,2.871949000,4.655945000
luindex,true,true,1822,0,78m,serial,2.7GHz,0.669250000,3.065857000,5.366577000
luindex,true,true,1578,0,78m,serial,2.7GHz,0.602111000,2.759094000,4.773865000
luindex,true,true,2039,0,78m,serial,2.7GHz,0.747681000,3.031067000,5.606995000
luindex,true,true,1871,0,78m,serial,2.7GHz,0.669678000,2.832946000,5.186462000
luindex,true,true,1576,0,78m,serial,2.7GHz,0.620422000,3.078613000,5.088623000
luindex,true,true,1898,0,78m,serial,2.7GHz,0.680725000,2.802124000,5.210510000
luindex,true,true,1713,0,78m,serial,2.7GHz,0.640869000,3.016907000,5.185546000
luindex,true,true,1843,0,78m,serial,2.7GHz,0.648621000,2.658996000,4.972717000
luindex,true,true,1440,0,78m,serial,2.7GHz,0.537659000,2.551514000,4.376404000
luindex,true,true,1857,0,78m,serial,2.7GHz,0.678161000,2.710327000,5.070556000
luindex,true,true,1645,0,78m,serial,2.7GHz,0.614502000,2.781738000,4.874085000
luindex,true,true,2080,0,78m,serial,2.7GHz,0.741638000,2.629883000,5.281250000
luindex,true,true,1822,0,78m,serial,2.7GHz,0.668884000,2.615661000,4.958862000
luindex,true,true,1567,0,78m,serial,2.7GHz,0.574585000,2.538635000,4.522827000
luindex,true,true,1936,0,78m,serial,2.7GHz,0.679443000,2.697815000,5.117188000
luindex,true,true,1725,0,78m,serial,2.7GHz,0.624084000,2.541931000,4.724243000
luindex,true,true,2029,0,78m,serial,2.7GHz,0.702209000,2.729493000,5.269165000
luindex,true,true,1826,0,78m,serial,2.7GHz,0.652038000,2.539856000,4.849670000
luindex,true,true,1558,0,78m,serial,2.7GHz,0.563049000,2.531250000,4.495667000
luindex,true,true,2019,0,78m,serial,2.7GHz,0.702758000,2.569092000,5.113892000
luindex,true,true,2123,0,78m,serial,2.7GHz,0.738525000,2.634339000,5.309021000
luindex,true,true,1810,0,78m,serial,2.7GHz,0.760559000,3.773011000,6.095947000
luindex,true,true,1729,0,78m,serial,2.7GHz,0.616516000,2.620117000,4.794739000
luindex,true,true,1551,0,78m,serial,2.7GHz,0.581970000,2.617248000,4.595948000
luindex,true,true,2116,0,78m,serial,2.7GHz,0.838501000,3.512451000,6.215820000
luindex,true,true,1537,0,78m,serial,2.7GHz,0.563538000,2.528320000,4.478089000
luindex,true,true,1819,0,78m,serial,2.7GHz,0.726684000,3.422669000,5.751098000
luindex,true,true,1516,0,78m,serial,2.7GHz,0.590759000,2.767212000,4.731323000
luindex,true,true,1907,0,78m,serial,2.7GHz,0.702698000,2.615417000,5.067382000
luindex,true,true,1988,0,78m,serial,2.7GHz,0.697266000,2.599670000,5.110046000
luindex,true,true,1491,0,78m,serial,2.7GHz,0.548156000,2.597779000,4.478088000
luindex,true,true,4542,0,78m,serial,2.7GHz,2.448425000,19.600281000,25.758606000
luindex,true,true,2321,0,78m,serial,2.7GHz,1.372985000,9.868347000,13.042603000
luindex,true,true,2068,0,78m,serial,2.7GHz,1.112977000,8.694824000,11.460144000
luindex,true,true,1772,0,78m,serial,2.7GHz,1.009339000,7.508484000,9.889222000
luindex,true,true,2815,0,78m,serial,2.7GHz,1.044068000,4.646546000,8.184143000
luindex,true,true,1363,0,78m,serial,2.7GHz,0.549133000,3.113465000,4.861939000
luindex,true,true,2096,0,78m,serial,2.7GHz,0.896667000,4.006591000,6.722351000
luindex,true,true,1594,0,78m,serial,2.7GHz,0.620178000,3.127380000,5.165955000
luindex,true,true,1936,0,78m,serial,2.7GHz,0.710815000,3.125549000,5.566834000
luindex,true,true,1711,0,78m,serial,2.7GHz,0.631409000,2.868897000,5.039673000
luindex,true,true,2017,0,78m,serial,2.7GHz,0.705810000,2.710632000,5.241943000
luindex,true,true,1716,0,78m,serial,2.7GHz,0.710022000,3.510254000,5.719727000
luindex,true,true,1846,0,78m,serial,2.7GHz,0.667969000,2.884094000,5.214843000
luindex,true,true,1563,0,78m,serial,2.7GHz,0.577820000,2.633240000,4.615784000
luindex,true,true,1970,0,78m,serial,2.7GHz,0.690918000,2.685547000,5.166748000
luindex,true,true,2080,0,78m,serial,2.7GHz,0.742492000,2.992249000,5.621765000
luindex,true,true,1418,0,78m,serial,2.7GHz,0.556518000,2.731567000,4.564758000
luindex,true,true,1750,0,78m,serial,2.7GHz,0.650391000,2.632752000,4.872253000
luindex,true,true,1535,0,78m,serial,2.7GHz,0.577392000,2.589478000,4.549499000
luindex,true,true,1938,0,78m,serial,2.7GHz,0.683227000,2.661926000,5.093201000
luindex,true,true,1510,0,78m,serial,2.7GHz,0.559143000,2.592224000,4.510437000
luindex,true,true,1792,0,78m,serial,2.7GHz,0.638672000,2.566712000,4.833191000
luindex,true,true,1555,0,78m,serial,2.7GHz,0.565186000,2.702271000,4.666626000
luindex,true,true,1953,0,78m,serial,2.7GHz,0.681213000,2.647278000,5.096924000
luindex,true,true,1949,0,78m,serial,2.7GHz,0.686951000,2.560791000,5.018311000
luindex,true,true,1455,0,78m,serial,2.7GHz,0.545471000,2.608276000,4.448181000
luindex,true,true,1469,0,78m,serial,2.7GHz,0.542968000,2.589966000,4.447571000
luindex,true,true,1950,0,78m,serial,2.7GHz,0.679077000,2.593750000,5.033326000
luindex,true,true,1977,0,78m,serial,2.7GHz,0.689880000,2.792054000,5.275635000
luindex,true,true,1567,0,78m,serial,2.7GHz,0.572570000,2.609009000,4.588440000
luindex,true,true,1803,0,78m,serial,2.7GHz,0.637329000,2.724975000,4.984375000
luindex,true,true,1649,0,78m,serial,2.7GHz,0.635192000,2.921081000,5.032532000
luindex,true,true,2126,0,78m,serial,2.7GHz,0.822265000,3.176757000,5.900940000
luindex,true,true,2319,0,78m,serial,2.7GHz,0.955627000,4.030944000,7.046692000
luindex,true,true,1495,0,78m,serial,2.7GHz,0.558715000,2.587403000,4.501160000
luindex,true,true,1839,0,78m,serial,2.7GHz,0.666565000,2.612488000,4.946961000
luindex,true,true,1901,0,78m,serial,2.7GHz,0.795776000,3.557129000,6.014038000
luindex,true,true,2272,0,78m,serial,2.7GHz,0.915832000,3.553527000,6.488953000
luindex,true,true,1897,0,78m,serial,2.7GHz,0.672486000,2.731811000,5.125000000
luindex,true,true,1554,0,78m,serial,2.7GHz,0.570557000,2.636658000,4.599914000
luindex,true,true,4436,0,78m,serial,2.7GHz,2.382080000,18.943482000,24.922912000
luindex,true,true,2516,0,78m,serial,2.7GHz,1.484437000,10.733825000,14.153992000
luindex,true,true,2329,0,78m,serial,2.7GHz,1.094483000,8.603150000,11.611022000
luindex,true,true,1561,0,78m,serial,2.7GHz,0.906739000,6.597657000,8.710571000
luindex,true,true,3422,0,78m,serial,2.7GHz,1.435180000,7.085633000,11.457336000
luindex,true,true,1363,0,78m,serial,2.7GHz,0.575134000,3.806152000,5.543091000
luindex,true,true,1510,0,78m,serial,2.7GHz,0.654480000,3.754150000,5.709900000
luindex,true,true,1646,0,78m,serial,2.7GHz,0.621399000,2.893982000,4.989014000
luindex,true,true,1481,0,78m,serial,2.7GHz,0.566711000,2.995605000,4.871155000
luindex,true,true,1808,0,78m,serial,2.7GHz,0.692505000,3.452942000,5.760437000
luindex,true,true,1555,0,78m,serial,2.7GHz,0.577576000,2.696839000,4.666260000
luindex,true,true,2067,0,78m,serial,2.7GHz,0.805053000,3.189148000,5.850647000
luindex,true,true,1566,0,78m,serial,2.7GHz,0.604919000,2.970215000,4.973389000
luindex,true,true,1952,0,78m,serial,2.7GHz,0.691651000,2.815185000,5.278015000
luindex,true,true,1725,0,78m,serial,2.7GHz,0.678589000,3.027710000,5.257141000
luindex,true,true,1924,0,78m,serial,2.7GHz,0.731384000,3.048156000,5.524353000
luindex,true,true,1465,0,78m,serial,2.7GHz,0.553772000,2.652160000,4.520019000
luindex,true,true,1905,0,78m,serial,2.7GHz,0.681885000,2.635254000,5.042847000
luindex,true,true,1971,0,78m,serial,2.7GHz,0.704529000,2.698120000,5.191712000
luindex,true,true,1700,0,78m,serial,2.7GHz,0.618225000,2.768067000,4.913208000
luindex,true,true,1791,0,78m,serial,2.7GHz,0.634277000,2.561828000,4.824768000
luindex,true,true,1533,0,78m,serial,2.7GHz,0.562256000,2.564392000,4.499451000
luindex,true,true,1971,0,78m,serial,2.7GHz,0.691162000,2.592591000,5.075257000
luindex,true,true,2071,0,78m,serial,2.7GHz,0.721558000,2.604920000,5.212158000
luindex,true,true,1562,0,78m,serial,2.7GHz,0.563781000,2.705322000,4.675843000
luindex,true,true,1889,0,78m,serial,2.7GHz,0.666260000,2.674622000,5.056213000
luindex,true,true,1647,0,78m,serial,2.7GHz,0.586670000,2.557312000,4.632141000
luindex,true,true,1914,0,78m,serial,2.7GHz,0.667481000,2.595642000,4.999145000
luindex,true,true,1928,0,78m,serial,2.7GHz,0.661377000,2.560059000,4.972961000
luindex,true,true,1431,0,78m,serial,2.7GHz,0.544617000,2.610473000,4.439514000
luindex,true,true,2056,0,78m,serial,2.7GHz,0.850403000,3.754394000,6.412476000
luindex,true,true,1623,0,78m,serial,2.7GHz,0.653565000,3.043518000,5.155823000
luindex,true,true,2084,0,78m,serial,2.7GHz,0.784180000,3.126160000,5.789612000
luindex,true,true,1630,0,78m,serial,2.7GHz,0.710876000,3.462402000,5.588135000
luindex,true,true,1814,0,78m,serial,2.7GHz,0.640869000,2.667969000,4.946899000
luindex,true,true,1664,0,78m,serial,2.7GHz,0.686645000,3.640441000,5.779602000
luindex,true,true,1922,0,78m,serial,2.7GHz,0.671387000,2.653199000,5.062439000
luindex,true,true,1578,0,78m,serial,2.7GHz,0.574280000,2.576172000,4.568481000
luindex,true,true,1792,0,78m,serial,2.7GHz,0.639649000,2.568970000,4.834228000
luindex,true,true,1525,0,78m,serial,2.7GHz,0.563721000,2.597290000,4.532714000
luindex,true,true,4691,0,78m,serial,2.7GHz,2.378052000,18.643250000,24.733582000
luindex,true,true,2473,0,78m,serial,2.7GHz,1.431458000,10.507752000,13.833557000
luindex,true,true,2110,0,78m,serial,2.7GHz,1.072815000,8.122925000,10.880554000
luindex,true,true,1616,0,78m,serial,2.7GHz,0.878601000,6.012757000,8.177551000
luindex,true,true,1396,0,78m,serial,2.7GHz,0.765747000,5.789917000,7.654602000
luindex,true,true,1505,0,78m,serial,2.7GHz,0.824341000,5.149719000,7.175476000
luindex,true,true,1890,0,78m,serial,2.7GHz,0.759094000,3.938781000,6.364258000
luindex,true,true,1470,0,78m,serial,2.7GHz,0.576294000,2.986878000,4.864868000
luindex,true,true,1842,0,78m,serial,2.7GHz,0.712585000,3.437317000,5.774719000
luindex,true,true,1608,0,78m,serial,2.7GHz,0.612244000,2.940186000,4.990845000
luindex,true,true,1981,0,78m,serial,2.7GHz,0.725342000,2.843933000,5.358581000
luindex,true,true,1647,0,78m,serial,2.7GHz,0.643372000,3.204101000,5.305420000
luindex,true,true,1933,0,78m,serial,2.7GHz,0.720825000,2.857056000,5.330750000
luindex,true,true,1961,0,78m,serial,2.7GHz,0.732605000,2.917115000,5.428100000
luindex,true,true,1551,0,78m,serial,2.7GHz,0.580200000,2.684265000,4.654419000
luindex,true,true,1495,0,78m,serial,2.7GHz,0.592102000,3.046814000,4.959534000
luindex,true,true,1845,0,78m,serial,2.7GHz,0.656861000,2.570007000,4.892517000
luindex,true,true,1917,0,78m,serial,2.7GHz,0.674012000,2.726074000,5.139465000
luindex,true,true,1625,0,78m,serial,2.7GHz,0.590942000,2.556274000,4.610291000
luindex,true,true,1761,0,78m,serial,2.7GHz,0.627136000,2.584229000,4.800232000
luindex,true,true,1482,0,78m,serial,2.7GHz,0.544494000,2.545289000,4.420227000
luindex,true,true,1925,0,78m,serial,2.7GHz,0.666199000,2.578735000,4.981323000
luindex,true,true,2802,0,78m,serial,2.7GHz,0.920227000,2.759949000,6.240295000
luindex,true,true,1881,0,78m,serial,2.7GHz,0.661927000,2.652893000,5.021118000
luindex,true,true,1448,0,78m,serial,2.7GHz,0.555603000,2.620239000,4.477722000
luindex,true,true,1922,0,78m,serial,2.7GHz,0.673096000,2.588623000,5.006287000
luindex,true,true,1955,0,78m,serial,2.7GHz,0.721252000,2.714356000,5.221436000
luindex,true,true,1504,0,78m,serial,2.7GHz,0.544616000,2.539246000,4.439209000
luindex,true,true,1792,0,78m,serial,2.7GHz,0.660156000,2.750488000,5.038452000
luindex,true,true,1548,0,78m,serial,2.7GHz,0.590271000,2.634582000,4.629090000
luindex,true,true,2215,0,78m,serial,2.7GHz,0.906372000,3.811645000,6.669739000
luindex,true,true,2095,0,78m,serial,2.7GHz,0.749756000,2.888000000,5.539184000
luindex,true,true,1655,0,78m,serial,2.7GHz,0.674622000,3.112182000,5.248047000
luindex,true,true,2084,0,78m,serial,2.7GHz,0.865661000,3.794555000,6.495483000
luindex,true,true,1661,0,78m,serial,2.7GHz,0.604553000,2.554077000,4.658020000
luindex,true,true,2152,0,78m,serial,2.7GHz,0.838501000,3.586609000,6.332520000
luindex,true,true,2004,0,78m,serial,2.7GHz,0.689697000,2.548034000,5.063355000
luindex,true,true,1494,0,78m,serial,2.7GHz,0.552734000,2.557495000,4.461181000
luindex,true,true,1815,0,78m,serial,2.7GHz,0.646972000,2.735474000,5.017579000
luindex,true,true,1631,0,78m,serial,2.7GHz,0.594666000,2.576600000,4.650086000
luindex,true,true,4385,0,78m,serial,2.7GHz,2.390198000,18.600159000,24.397399000
luindex,true,true,2551,0,78m,serial,2.7GHz,1.438903000,10.878356000,14.304626000
luindex,true,true,1782,0,78m,serial,2.7GHz,1.044251000,7.536132000,9.952087000
luindex,true,true,1946,0,78m,serial,2.7GHz,1.006470000,7.525757000,10.078674000
luindex,true,true,1396,0,78m,serial,2.7GHz,0.787415000,5.868469000,7.752747000
luindex,true,true,1694,0,78m,serial,2.7GHz,0.852600000,4.766602000,7.003235000
luindex,true,true,1924,0,78m,serial,2.7GHz,0.816589000,4.140442000,6.630676000
luindex,true,true,1937,0,78m,serial,2.7GHz,0.769897000,3.688782000,6.165954000
luindex,true,true,1466,0,78m,serial,2.7GHz,0.563782000,2.792054000,4.668396000
luindex,true,true,1861,0,78m,serial,2.7GHz,0.697754000,2.791992000,5.177002000
luindex,true,true,2134,0,78m,serial,2.7GHz,0.852966000,3.297730000,6.067444000
luindex,true,true,1666,0,78m,serial,2.7GHz,0.621033000,2.906617000,5.018677000
luindex,true,true,1992,0,78m,serial,2.7GHz,0.725525000,3.067199000,5.595093000
luindex,true,true,1552,0,78m,serial,2.7GHz,0.567138000,2.607666000,4.566162000
luindex,true,true,1788,0,78m,serial,2.7GHz,0.650208000,2.713562000,4.977905000
luindex,true,true,1601,0,78m,serial,2.7GHz,0.613403000,2.926697000,4.968445000
luindex,true,true,1943,0,78m,serial,2.7GHz,0.684937000,2.664490000,5.108277000
luindex,true,true,1983,0,78m,serial,2.7GHz,0.679870000,2.559937000,5.037414000
luindex,true,true,1462,0,78m,serial,2.7GHz,0.549316000,2.540344000,4.402893000
luindex,true,true,1860,0,78m,serial,2.7GHz,0.675598000,2.843689000,5.198669000
luindex,true,true,1608,0,78m,serial,2.7GHz,0.587829000,2.558716000,4.589904000
luindex,true,true,2043,0,78m,serial,2.7GHz,0.707519000,2.594544000,5.153870000
luindex,true,true,1905,0,78m,serial,2.7GHz,0.664917000,2.543396000,4.939941000
luindex,true,true,1429,0,78m,serial,2.7GHz,0.538574000,2.564087000,4.386047000
luindex,true,true,1805,0,78m,serial,2.7GHz,0.645691000,2.591431000,4.875122000
luindex,true,true,1559,0,78m,serial,2.7GHz,0.589355000,2.709045000,4.710266000
luindex,true,true,1942,0,78m,serial,2.7GHz,0.694824000,2.635498000,5.099854000
luindex,true,true,1407,0,78m,serial,2.7GHz,0.542664000,2.569091000,4.381469000
luindex,true,true,1792,0,78m,serial,2.7GHz,0.637940000,2.578125000,4.835998000
luindex,true,true,1567,0,78m,serial,2.7GHz,0.569335000,2.560425000,4.537719000
luindex,true,true,2199,0,78m,serial,2.7GHz,0.897217000,3.779785000,6.608155000
luindex,true,true,1447,0,78m,serial,2.7GHz,0.546142000,2.653625000,4.492920000
luindex,true,true,1770,0,78m,serial,2.7GHz,0.625733000,2.534973000,4.762207000
luindex,true,true,1760,0,78m,serial,2.7GHz,0.747070000,3.510376000,5.782715000
luindex,true,true,1933,0,78m,serial,2.7GHz,0.663086000,2.541076000,4.954529000
luindex,true,true,2100,0,78m,serial,2.7GHz,0.814941000,3.497925000,6.171753000
luindex,true,true,1461,0,78m,serial,2.7GHz,0.542358000,2.733459000,4.584900000
luindex,true,true,1856,0,78m,serial,2.7GHz,0.649414000,2.581604000,4.909058000
luindex,true,true,1620,0,78m,serial,2.7GHz,0.582886000,2.550048000,4.592957000
luindex,true,true,2110,0,78m,serial,2.7GHz,0.739808000,2.657715000,5.318787000
luindex,true,true,4482,0,78m,serial,2.7GHz,2.376953000,19.068420000,24.924804000
luindex,true,true,2555,0,78m,serial,2.7GHz,1.455262000,11.011109000,14.447265000
luindex,true,true,2152,0,78m,serial,2.7GHz,1.205750000,8.452575000,11.330750000
luindex,true,true,1927,0,78m,serial,2.7GHz,0.872192000,6.330811000,8.806702000
luindex,true,true,2637,0,78m,serial,2.7GHz,1.068054000,5.330688000,8.712891000
luindex,true,true,1554,0,78m,serial,2.7GHz,0.928466000,6.604859000,8.729614000
luindex,true,true,1811,0,78m,serial,2.7GHz,0.816956000,4.860169000,7.229370000
luindex,true,true,1213,0,78m,serial,2.7GHz,0.562927000,3.749268000,5.346680000
luindex,true,true,1610,0,78m,serial,2.7GHz,0.609925000,2.841126000,4.888611000
luindex,true,true,1241,0,78m,serial,2.7GHz,0.484008000,2.650451000,4.230163000
luindex,true,true,1406,0,78m,serial,2.7GHz,0.533508000,2.656739000,4.434204000
luindex,true,true,1802,0,78m,serial,2.7GHz,0.666137000,2.933350000,5.211670000
luindex,true,true,1572,0,78m,serial,2.7GHz,0.608643000,3.176513000,5.184204000
luindex,true,true,2214,0,78m,serial,2.7GHz,0.916565000,3.890319000,6.744568000
luindex,true,true,1581,0,78m,serial,2.7GHz,0.579529000,2.650207000,4.648560000
luindex,true,true,1879,0,78m,serial,2.7GHz,0.676392000,2.644531000,5.022583000
luindex,true,true,1955,0,78m,serial,2.7GHz,0.687195000,2.587341000,5.050170000
luindex,true,true,1564,0,78m,serial,2.7GHz,0.587891000,3.050476000,5.031982000
luindex,true,true,1779,0,78m,serial,2.7GHz,0.638123000,2.610718000,4.862000000
luindex,true,true,1557,0,78m,serial,2.7GHz,0.570007000,2.594360000,4.562744000
luindex,true,true,1950,0,78m,serial,2.7GHz,0.683167000,2.569397000,5.022217000
luindex,true,true,1697,0,78m,serial,2.7GHz,0.631836000,2.647767000,4.818664000
luindex,true,true,1820,0,78m,serial,2.7GHz,0.656066000,2.616455000,4.916077000
luindex,true,true,1557,0,78m,serial,2.7GHz,0.583863000,2.825379000,4.809327000
luindex,true,true,1945,0,78m,serial,2.7GHz,0.704956000,2.642883000,5.127319000
luindex,true,true,2076,0,78m,serial,2.7GHz,0.720520000,2.674316000,5.281433000
luindex,true,true,1513,0,78m,serial,2.7GHz,0.566345000,2.630005000,4.551086000
luindex,true,true,1873,0,78m,serial,2.7GHz,0.653626000,2.557129000,4.907776000
luindex,true,true,1645,0,78m,serial,2.7GHz,0.585511000,2.709839000,4.770386000
luindex,true,true,2055,0,78m,serial,2.7GHz,0.708068000,2.625488000,5.201416000
luindex,true,true,2259,0,78m,serial,2.7GHz,0.874512000,3.559631000,6.444458000
luindex,true,true,1537,0,78m,serial,2.7GHz,0.558533000,2.634277000,4.572815000
luindex,true,true,1934,0,78m,serial,2.7GHz,0.674255000,2.583557000,5.012940000
luindex,true,true,2220,0,78m,serial,2.7GHz,0.891114000,3.800781000,6.649414000
luindex,true,true,1585,0,78m,serial,2.7GHz,0.574096000,2.562988000,4.561096000
luindex,true,true,1866,0,78m,serial,2.7GHz,0.737915000,3.507080000,5.886901000
luindex,true,true,1519,0,78m,serial,2.7GHz,0.621521000,3.284729000,5.232178000
luindex,true,true,1902,0,78m,serial,2.7GHz,0.664306000,2.592163000,4.978333000
luindex,true,true,1615,0,78m,serial,2.7GHz,0.583924000,2.567505000,4.604248000
luindex,true,true,1971,0,78m,serial,2.7GHz,0.705017000,2.817017000,5.306823000
luindex,true,true,4461,0,78m,serial,2.7GHz,2.404236000,19.160522000,25.177552000
