Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
luindex,EDP2,800MHz,800.0,2x,2.0,26,240.42424514010568,136.9636852469698,386.06897321945695,False
luindex,EDP2,800MHz,800.0,3x,3.0,39,174.79507233277874,77.74341748285349,273.6839695049141,False
luindex,EDP2,800MHz,800.0,4x,4.0,52,301.9216165552553,159.37062400843203,441.0390408252936,False
luindex,EDP2,800MHz,800.0,5x,5.0,65,173.62280894094096,78.07551205153403,303.09170663451306,False
luindex,EDP2,800MHz,800.0,6x,6.0,78,135.2274479408673,78.0555291747653,215.13838142451783,False
luindex,EDP2,1.2GHz,1200.0,1x,1.0,13,504.3210010530505,452.54601092176654,566.9532358358907,False
luindex,EDP2,1.2GHz,1200.0,2x,2.0,26,65.19324279956373,53.51189455017571,80.60531838685796,False
luindex,EDP2,1.2GHz,1200.0,3x,3.0,39,61.91278577082678,39.43383635347681,98.69530800816948,True
luindex,EDP2,1.2GHz,1200.0,4x,4.0,52,56.48088816682241,40.47844065980611,76.15954418253936,True
luindex,EDP2,1.2GHz,1200.0,5x,5.0,65,64.99945823201378,36.18022408498321,114.77619339367962,True
luindex,EDP2,1.2GHz,1200.0,6x,6.0,78,111.10534329022836,63.47470478606071,171.16075276116734,False
luindex,EDP2,1.6GHz,1600.0,1x,1.0,13,1918.8719136109144,1646.7542069103336,2212.345080994563,False
luindex,EDP2,1.6GHz,1600.0,2x,2.0,26,310.9242135576783,247.9009271396884,393.4729903084621,False
luindex,EDP2,1.6GHz,1600.0,3x,3.0,39,288.492951838323,210.74578785633457,388.422485790196,False
luindex,EDP2,1.6GHz,1600.0,4x,4.0,52,406.6862435150112,281.5368066025523,556.0920217182713,False
luindex,EDP2,1.6GHz,1600.0,5x,5.0,65,288.80810838866023,224.44576969224076,366.3843638526875,False
luindex,EDP2,1.6GHz,1600.0,6x,6.0,78,300.59829554656164,214.85583442357503,407.4719572987564,False
luindex,EDP2,1.8GHz,1800.0,1x,1.0,13,322.75958532870044,295.7406647261291,348.8395491431289,False
luindex,EDP2,1.8GHz,1800.0,2x,2.0,26,41.22265494812278,35.67046150601871,48.228373067657955,True
luindex,EDP2,1.8GHz,1800.0,3x,3.0,39,41.03503519355842,28.097948374694333,55.12404399530826,True
luindex,EDP2,1.8GHz,1800.0,4x,4.0,52,59.39725792077186,39.66295017659315,84.81869880436906,True
luindex,EDP2,1.8GHz,1800.0,5x,5.0,65,38.34850694080378,28.387901020795592,50.01785413205012,True
luindex,EDP2,1.8GHz,1800.0,6x,6.0,78,39.35836247771916,33.68016539623045,46.085191573222446,True
luindex,EDP2,2.0GHz,2000.0,1x,1.0,13,301.822770083079,271.6058127969678,334.6329416974532,False
luindex,EDP2,2.0GHz,2000.0,2x,2.0,26,71.55052372563748,45.537152538273176,105.53524283653164,False
luindex,EDP2,2.0GHz,2000.0,3x,3.0,39,38.51274463577424,32.24918207911399,45.27526432319323,True
luindex,EDP2,2.0GHz,2000.0,4x,4.0,52,51.62892358431333,39.18153499898795,65.45453633072799,True
luindex,EDP2,2.0GHz,2000.0,5x,5.0,65,36.78558914526779,31.578033645650866,41.71303060095294,True
luindex,EDP2,2.0GHz,2000.0,6x,6.0,78,62.58362648649135,43.275531445090685,85.5906698271483,False
luindex,EDP2,2.4GHz,2400.0,1x,1.0,13,320.2397772284311,256.0086579595371,385.9002049570459,False
luindex,EDP2,2.4GHz,2400.0,2x,2.0,26,74.16621616828819,57.4366660793468,95.76591607758223,False
luindex,EDP2,2.4GHz,2400.0,3x,3.0,39,83.79323027356524,60.92196532160808,109.02325819329012,False
luindex,EDP2,2.4GHz,2400.0,4x,4.0,52,51.24302098311066,44.043268687011775,59.300113336062346,False
luindex,EDP2,2.4GHz,2400.0,5x,5.0,65,55.908913574462055,49.34222434412829,64.61451625816161,False
luindex,EDP2,2.4GHz,2400.0,6x,6.0,78,51.452506218161815,44.19243675812604,60.1420304689475,False
luindex,EDP2,2.7GHz,2700.0,1x,1.0,13,383.2149009678453,326.5817979626401,446.10974024040473,False
luindex,EDP2,2.7GHz,2700.0,2x,2.0,26,74.5938184097594,63.70036967978324,84.27866025973661,False
luindex,EDP2,2.7GHz,2700.0,3x,3.0,39,102.48168983686304,64.31249512077503,161.1158618126009,False
luindex,EDP2,2.7GHz,2700.0,4x,4.0,52,71.92403607759925,59.78486438799445,86.25798514738565,False
luindex,EDP2,2.7GHz,2700.0,5x,5.0,65,57.54163207815751,49.572693133029595,65.39228527847143,False
luindex,EDP2,2.7GHz,2700.0,6x,6.0,78,103.62766191319945,75.45761150517038,135.22045765821602,False
lusearch,Energy,400MHz,400.0,1x,1.0,5,30.527056999999996,27.26147174,33.759181149999996,False
lusearch,Energy,400MHz,400.0,2x,2.0,10,9.896764999999998,9.7960945575,9.981903777500005,False
lusearch,Energy,400MHz,400.0,3x,3.0,15,6.517059399999999,6.4382340299999985,6.584166435000001,False
lusearch,Energy,400MHz,400.0,4x,4.0,20,6.510864,6.3782600925,6.6374281375,False
lusearch,Energy,400MHz,400.0,5x,5.0,25,6.3942017,6.220742675,6.5277625724999995,False
lusearch,Energy,400MHz,400.0,6x,6.0,30,6.458429100000001,6.307921790000001,6.6007350475,False
lusearch,Energy,800MHz,800.0,1x,1.0,5,16.676428100000003,14.9266441925,18.4535330475,False
lusearch,Energy,800MHz,800.0,2x,2.0,10,5.3752258,5.3081946525,5.44600058,False
lusearch,Energy,800MHz,800.0,3x,3.0,15,3.7238829,3.661277777499999,3.781832245,False
lusearch,Energy,800MHz,800.0,4x,4.0,20,3.7266296,3.6900998925,3.7659792,False
lusearch,Energy,800MHz,800.0,5x,5.0,25,3.652118100000001,3.59667669,3.7125521175,False
lusearch,Energy,800MHz,800.0,6x,6.0,30,3.7407229,3.56628122,4.0306039600000005,False
lusearch,Energy,1.2GHz,1200.0,1x,1.0,5,13.82937,12.944717077499998,14.59405608,False
lusearch,Energy,1.2GHz,1200.0,2x,2.0,10,4.258477699999999,4.201288097500001,4.30509372,False
lusearch,Energy,1.2GHz,1200.0,3x,3.0,15,2.909497,2.8485766575,2.9772955175,False
lusearch,Energy,1.2GHz,1200.0,4x,4.0,20,2.9133361,2.8724863525,2.9581127274999997,False
lusearch,Energy,1.2GHz,1200.0,5x,5.0,25,2.8800352,2.8381722675,2.92283316,False
lusearch,Energy,1.2GHz,1200.0,6x,6.0,30,2.872217,2.8271153,2.9135329175,False
lusearch,Energy,1.6GHz,1600.0,1x,1.0,5,11.0924682,10.0570471275,12.152367595,False
lusearch,Energy,1.6GHz,1600.0,2x,2.0,10,3.6850889,3.635747175,3.7300890025,False
lusearch,Energy,1.6GHz,1600.0,3x,3.0,15,2.5832094000000003,2.540725215,2.62673839,True
lusearch,Energy,1.6GHz,1600.0,4x,4.0,20,2.5277403,2.4781224525,2.573693215,True
lusearch,Energy,1.6GHz,1600.0,5x,5.0,25,2.5596252,2.52747596,2.587413745,True
lusearch,Energy,1.6GHz,1600.0,6x,6.0,30,2.5329895999999996,2.5000660225,2.5667165375,True
lusearch,Energy,2.0GHz,2000.0,1x,1.0,5,10.2944518,10.224619812500002,10.3650330025,False
lusearch,Energy,2.0GHz,2000.0,2x,2.0,10,3.780548,3.7448041075,3.813672325,False
lusearch,Energy,2.0GHz,2000.0,3x,3.0,15,2.6648316,2.636110075,2.6958168625,False
lusearch,Energy,2.0GHz,2000.0,4x,4.0,20,2.5764403,2.5506228525000005,2.6018957174999997,True
lusearch,Energy,2.0GHz,2000.0,5x,5.0,25,2.5136963000000003,2.471364335,2.5605470525,True
lusearch,Energy,2.0GHz,2000.0,6x,6.0,30,2.5720154,2.5525009224999997,2.5884550500000003,True
lusearch,Energy,2.4GHz,2400.0,1x,1.0,5,12.7748292,11.8062446775,13.818048625,False
lusearch,Energy,2.4GHz,2400.0,2x,2.0,10,3.9598935,3.907207287500001,4.015430950000001,False
lusearch,Energy,2.4GHz,2400.0,3x,3.0,15,2.7767273,2.733398015,2.8166230625,False
lusearch,Energy,2.4GHz,2400.0,4x,4.0,20,2.8019715,2.7708150299999996,2.8316737775,False
lusearch,Energy,2.4GHz,2400.0,5x,5.0,25,2.7610839,2.7404106849999996,2.780712445,False
lusearch,Energy,2.4GHz,2400.0,6x,6.0,30,2.7509521,2.721301195,2.786791295,False
lusearch,Energy,2.7GHz,2700.0,1x,1.0,5,13.3563659,12.438936689999998,14.3514849825,False
lusearch,Energy,2.7GHz,2700.0,2x,2.0,10,4.3210753,4.259778875,4.3766560825,False
lusearch,Energy,2.7GHz,2700.0,3x,3.0,15,2.9929137,2.9495872725,3.0324602950000004,False
lusearch,Energy,2.7GHz,2700.0,4x,4.0,20,2.9288574,2.8888662799999993,2.9677586099999997,False
lusearch,Energy,2.7GHz,2700.0,5x,5.0,25,2.9161314999999997,2.872527595,2.9655434125,False
lusearch,Energy,2.7GHz,2700.0,6x,6.0,30,2.9129274,2.892639905,2.9364149675,False
lusearch,Time,400MHz,400.0,1x,1.0,5,15600.5,14104.65,17179.2725,False
lusearch,Time,400MHz,400.0,2x,2.0,10,5243.8,5184.4875,5294.3,False
lusearch,Time,400MHz,400.0,3x,3.0,15,3497.2,3460.3925,3533.3075000000003,False
lusearch,Time,400MHz,400.0,4x,4.0,20,3491.4,3448.6675,3533.4125,False
lusearch,Time,400MHz,400.0,5x,5.0,25,3436.9,3327.595,3515.005,False
lusearch,Time,400MHz,400.0,6x,6.0,30,3454.5,3398.2850000000003,3513.51,False
lusearch,Time,800MHz,800.0,1x,1.0,5,7844.2,7108.2275,8687.08,False
lusearch,Time,800MHz,800.0,2x,2.0,10,2559.4,2535.6975,2593.3050000000003,False
lusearch,Time,800MHz,800.0,3x,3.0,15,1771.3,1747.9925,1791.7075,False
lusearch,Time,800MHz,800.0,4x,4.0,20,1762.8,1749.695,1777.7025,False
lusearch,Time,800MHz,800.0,5x,5.0,25,1737.4,1716.7975,1758.405,False
lusearch,Time,800MHz,800.0,6x,6.0,30,1736.7,1701.1775,1786.2075,False
lusearch,Time,1.2GHz,1200.0,1x,1.0,5,5636.2,5273.9975,5923.9275,False
lusearch,Time,1.2GHz,1200.0,2x,2.0,10,1669.0,1652.0,1684.9,False
lusearch,Time,1.2GHz,1200.0,3x,3.0,15,1146.6,1130.9975,1161.6025,False
lusearch,Time,1.2GHz,1200.0,4x,4.0,20,1150.9,1136.09,1165.8025,False
lusearch,Time,1.2GHz,1200.0,5x,5.0,25,1141.3,1130.495,1151.1,False
lusearch,Time,1.2GHz,1200.0,6x,6.0,30,1127.8,1119.1,1136.0,False
lusearch,Time,1.6GHz,1600.0,1x,1.0,5,3826.7,3493.905,4186.505,False
lusearch,Time,1.6GHz,1600.0,2x,2.0,10,1248.9,1237.0975,1260.6,False
lusearch,Time,1.6GHz,1600.0,3x,3.0,15,867.2,858.495,875.4025,False
lusearch,Time,1.6GHz,1600.0,4x,4.0,20,852.6,841.0975,864.1025000000001,False
lusearch,Time,1.6GHz,1600.0,5x,5.0,25,857.9,853.9,861.6,False
lusearch,Time,1.6GHz,1600.0,6x,6.0,30,849.0,841.5975,855.8025,False
lusearch,Time,2.0GHz,2000.0,1x,1.0,5,2859.0,2841.895,2873.8,False
lusearch,Time,2.0GHz,2000.0,2x,2.0,10,1017.5,1009.1975,1025.5,False
lusearch,Time,2.0GHz,2000.0,3x,3.0,15,707.6,703.0975,712.4,False
lusearch,Time,2.0GHz,2000.0,4x,4.0,20,689.7,684.5975,695.2025,False
lusearch,Time,2.0GHz,2000.0,5x,5.0,25,675.5,667.2975,682.9,False
lusearch,Time,2.0GHz,2000.0,6x,6.0,30,683.5,678.895,687.1025000000001,False
lusearch,Time,2.4GHz,2400.0,1x,1.0,5,2784.7,2585.0575,3002.1425,False
lusearch,Time,2.4GHz,2400.0,2x,2.0,10,843.6,834.1,852.7025,False
lusearch,Time,2.4GHz,2400.0,3x,3.0,15,583.3,576.395,588.9,False
lusearch,Time,2.4GHz,2400.0,4x,4.0,20,584.3,579.5,588.7,False
lusearch,Time,2.4GHz,2400.0,5x,5.0,25,578.6,573.7,583.3025,False
lusearch,Time,2.4GHz,2400.0,6x,6.0,30,572.2,569.2975,575.3,False
lusearch,Time,2.7GHz,2700.0,1x,1.0,5,2441.8,2286.7525,2645.75,False
lusearch,Time,2.7GHz,2700.0,2x,2.0,10,776.1,763.1,787.7025,False
lusearch,Time,2.7GHz,2700.0,3x,3.0,15,527.3,520.9,533.5,False
lusearch,Time,2.7GHz,2700.0,4x,4.0,20,517.5,513.2,522.2,True
lusearch,Time,2.7GHz,2700.0,5x,5.0,25,513.3,509.0,517.6,True
lusearch,Time,2.7GHz,2700.0,6x,6.0,30,509.6,506.3,513.5,True
lusearch,EDP,400MHz,400.0,1x,1.0,5,489.6569010539,394.434630189505,586.2328675235625,False
lusearch,EDP,400MHz,400.0,2x,2.0,10,51.9031290086,50.987140750535005,52.752073770105,False
lusearch,EDP,400MHz,400.0,3x,3.0,15,22.7953375543,22.3629513524425,23.22321146658,False
lusearch,EDP,400MHz,400.0,4x,4.0,20,22.7442008447,21.984639170275003,23.412816052612506,False
lusearch,EDP,400MHz,400.0,5x,5.0,25,22.0165961587,20.698700273600004,22.9606902942025,False
lusearch,EDP,400MHz,400.0,6x,6.0,30,22.3301293269,21.4816712602575,23.1402707201575,False
lusearch,EDP,800MHz,800.0,1x,1.0,5,134.5295636706,108.09727954441,162.96644127631248,False
lusearch,EDP,800MHz,800.0,2x,2.0,10,13.7621042364,13.45677239821,14.1290031503475,False
lusearch,EDP,800MHz,800.0,3x,3.0,15,6.5996910328,6.399630896297501,6.80854813416,False
lusearch,EDP,800MHz,800.0,4x,4.0,20,6.5706408017,6.462358012527501,6.69663736247,False
lusearch,EDP,800MHz,800.0,5x,5.0,25,6.3481595341,6.186943340854999,6.52865986662,False
lusearch,EDP,800MHz,800.0,6x,6.0,30,6.523754213999998,6.062035268319999,7.2184077382775,False
lusearch,EDP,1.2GHz,1200.0,1x,1.0,5,78.62137068439999,68.48098464193001,86.0300502764875,False
lusearch,EDP,1.2GHz,1200.0,2x,2.0,10,7.1095782071,6.9426012850725005,7.254557941090001,False
lusearch,EDP,1.2GHz,1200.0,3x,3.0,15,3.3386256412,3.219062433985,3.4522613146625,False
lusearch,EDP,1.2GHz,1200.0,4x,4.0,20,3.3542280353,3.2719978474549993,3.448751852265,False
lusearch,EDP,1.2GHz,1200.0,5x,5.0,25,3.2877399370000004,3.2193036165000004,3.3589547812175,False
lusearch,EDP,1.2GHz,1200.0,6x,6.0,30,3.2399414819,3.1732801678475,3.3047341388174996,False
lusearch,EDP,1.6GHz,1600.0,1x,1.0,5,43.3578957728,36.17872121701,51.743158815620006,False
lusearch,EDP,1.6GHz,1600.0,2x,2.0,10,4.6036635603,4.5038820069025,4.704609288914999,False
lusearch,EDP,1.6GHz,1600.0,3x,3.0,15,2.2410533981000005,2.1776079673649997,2.2965337196874995,False
lusearch,EDP,1.6GHz,1600.0,4x,4.0,20,2.1564071954,2.090851660345,2.2220638542674997,False
lusearch,EDP,1.6GHz,1600.0,5x,5.0,25,2.1961054859,2.1617099243175,2.2275259391299995,False
lusearch,EDP,1.6GHz,1600.0,6x,6.0,30,2.1510472558999996,2.1064816992025004,2.1977536061399996,False
lusearch,EDP,2.0GHz,2000.0,1x,1.0,5,29.4345952134,29.081903599605,29.775264232412496,False
lusearch,EDP,2.0GHz,2000.0,2x,2.0,10,3.8472589527,3.7840390951425,3.9086954283675,False
lusearch,EDP,2.0GHz,2000.0,3x,3.0,15,1.8859197487,1.8562189945275,1.92059566228,False
lusearch,EDP,2.0GHz,2000.0,4x,4.0,20,1.7771857736,1.7506536197925,1.805774400705,False
lusearch,EDP,2.0GHz,2000.0,5x,5.0,25,1.6987392894,1.6519756231125002,1.7486474347674998,False
lusearch,EDP,2.0GHz,2000.0,6x,6.0,30,1.7581319273999998,1.7369282386800002,1.7782648026225,False
lusearch,EDP,2.4GHz,2400.0,1x,1.0,5,36.130988956,30.922663901437502,42.343820452875,False
lusearch,EDP,2.4GHz,2400.0,2x,2.0,10,3.3417903877,3.2596988478649997,3.4298026354125,False
lusearch,EDP,2.4GHz,2400.0,3x,3.0,15,1.6201802714000002,1.5793823222825,1.65593671126,False
lusearch,EDP,2.4GHz,2400.0,4x,4.0,20,1.6373896199999998,1.6088351537225,1.6616875555975,False
lusearch,EDP,2.4GHz,2400.0,5x,5.0,25,1.597668363,1.5753823560749998,1.6184457762199995,False
lusearch,EDP,2.4GHz,2400.0,6x,6.0,30,1.5742648582999998,1.5520988476249995,1.5992411881199995,False
lusearch,EDP,2.7GHz,2700.0,1x,1.0,5,33.0441082012,28.406892614375,38.19560742662749,False
lusearch,EDP,2.7GHz,2700.0,2x,2.0,10,3.3553775260000003,3.25878599385,3.44454085377,False
lusearch,EDP,2.7GHz,2700.0,3x,3.0,15,1.5787788993,1.5401994594650004,1.6160163960125002,False
lusearch,EDP,2.7GHz,2700.0,4x,4.0,20,1.5160584729,1.4819152138825,1.544859375975,True
lusearch,EDP,2.7GHz,2700.0,5x,5.0,25,1.4972738555,1.46198729838,1.532949046115,True
lusearch,EDP,2.7GHz,2700.0,6x,6.0,30,1.4844993409999998,1.4667158499349997,1.5016190983425,True
lusearch,EDP2,400MHz,400.0,1x,1.0,5,15746.095401776232,11360.631810975126,19883.360556679912,False
lusearch,EDP2,400MHz,400.0,2x,2.0,10,513.8618680502243,500.2761049898782,527.5085419832803,False
lusearch,EDP2,400MHz,400.0,3x,3.0,15,148.62959415775632,144.51420266324988,153.00743134463391,False
lusearch,EDP2,400MHz,400.0,4x,4.0,20,148.30846938016344,140.8302880207544,156.08469421078198,False
lusearch,EDP2,400MHz,400.0,5x,5.0,25,141.2509827108143,129.9542478433275,150.29861822298562,False
lusearch,EDP2,400MHz,400.0,6x,6.0,30,144.54170441976834,135.65755560296336,154.19418507962084,False
lusearch,EDP2,800MHz,800.0,1x,1.0,5,2368.6391345333204,1676.334517588902,3005.7052480653724,False
lusearch,EDP2,800MHz,800.0,2x,2.0,10,74.03281230135697,71.47319347446548,76.97574008160433,False
lusearch,EDP2,800MHz,800.0,3x,3.0,15,24.607739815966845,23.432562277438873,25.69716817869234,False
lusearch,EDP2,800MHz,800.0,4x,4.0,20,24.49869904576393,23.818791978482352,25.271835627403636,False
lusearch,EDP2,800MHz,800.0,5x,5.0,25,23.20979263751525,22.254898675533195,24.214519882525902,False
lusearch,EDP2,800MHz,800.0,6x,6.0,30,24.821670584700023,21.683423045790807,29.922321477990877,False
lusearch,EDP2,1.2GHz,1200.0,1x,1.0,5,1105.1591846167353,937.0032294422892,1263.7042435443748,False
lusearch,EDP2,1.2GHz,1200.0,2x,2.0,10,30.297219895182117,29.18790632259877,31.20163122758709,False
lusearch,EDP2,1.2GHz,1200.0,3x,3.0,15,9.733584679274816,9.178134174021418,10.304580227189716,False
lusearch,EDP2,1.2GHz,1200.0,4x,4.0,20,9.780940512537162,9.411275284507148,10.18402443887475,False
lusearch,EDP2,1.2GHz,1200.0,5x,5.0,25,9.476217264291098,9.135268466014558,9.843661047142998,False
lusearch,EDP2,1.2GHz,1200.0,6x,6.0,30,9.313399788471957,8.9520362720216,9.616804405470017,False
lusearch,EDP2,1.6GHz,1600.0,1x,1.0,5,502.7626995314067,374.65580093710025,670.9828435716886,False
lusearch,EDP2,1.6GHz,1600.0,2x,2.0,10,16.977116964319272,16.431146900584825,17.551219675467227,False
lusearch,EDP2,1.6GHz,1600.0,3x,3.0,15,5.7956715842760165,5.53731396214986,6.038781135005261,False
lusearch,EDP2,1.6GHz,1600.0,4x,4.0,20,5.459075609259806,5.178079016073064,5.720598324019549,False
lusearch,EDP2,1.6GHz,1600.0,5x,5.0,25,5.623819231123595,5.460177329713497,5.764401867203459,False
lusearch,EDP2,1.6GHz,1600.0,6x,6.0,30,5.452392772983569,5.261417778910028,5.6181738518148645,False
lusearch,EDP2,2.0GHz,2000.0,1x,1.0,5,303.0771564866838,296.9354627274385,308.62401092482423,False
lusearch,EDP2,2.0GHz,2000.0,2x,2.0,10,14.54999783480674,14.192415265417864,14.931295658178136,False
lusearch,EDP2,2.0GHz,2000.0,3x,3.0,15,5.028070520203814,4.8993316689333515,5.178333662910475,False
lusearch,EDP2,2.0GHz,2000.0,4x,4.0,20,4.580467217132908,4.4674870490004395,4.696929893400689,True
lusearch,EDP2,2.0GHz,2000.0,5x,5.0,25,4.275433880825505,4.0956122533105,4.47801257986431,True
lusearch,EDP2,2.0GHz,2000.0,6x,6.0,30,4.522999909850762,4.422586332067759,4.597300335890841,True
lusearch,EDP2,2.4GHz,2400.0,1x,1.0,5,476.7836188395587,366.7755012554175,602.193887981122,False
lusearch,EDP2,2.4GHz,2400.0,2x,2.0,10,13.245370776695935,12.701998899836656,13.840342747529917,False
lusearch,EDP2,2.4GHz,2400.0,3x,3.0,15,4.502990959417144,4.327421627355708,4.6553524959461,True
lusearch,EDP2,2.4GHz,2400.0,4x,4.0,20,4.589936307618853,4.454660642590435,4.698859575468188,True
lusearch,EDP2,2.4GHz,2400.0,5x,5.0,25,4.412223967224408,4.327795762161097,4.497041125295791,True
lusearch,EDP2,2.4GHz,2400.0,6x,6.0,30,4.332825361506023,4.219347975134916,4.465188639508821,True
lusearch,EDP2,2.7GHz,2700.0,1x,1.0,5,454.231586771238,355.8690170296167,569.8352524645328,False
lusearch,EDP2,2.7GHz,2700.0,2x,2.0,10,14.51341888224922,13.883016207941395,15.07136527680671,False
lusearch,EDP2,2.7GHz,2700.0,3x,3.0,15,4.7294261718001795,4.536395910827381,4.907506707520027,False
lusearch,EDP2,2.7GHz,2700.0,4x,4.0,20,4.44352709228974,4.282419711318355,4.602062469498055,True
lusearch,EDP2,2.7GHz,2700.0,5x,5.0,25,4.370425911547644,4.205027895265231,4.559334645511405,True
lusearch,EDP2,2.7GHz,2700.0,6x,6.0,30,4.325027537774813,4.246379956797883,4.403221913754876,True
pmd,Energy,400MHz,400.0,1x,1.0,7,6.2428529,6.011194855000001,6.527860382500001,False
pmd,Energy,400MHz,400.0,2x,2.0,14,2.908892900000001,2.8315569624999997,2.9789765025,False
pmd,Energy,400MHz,400.0,3x,3.0,21,2.1123839,2.08130978,2.1472066875,False
pmd,Energy,400MHz,400.0,4x,4.0,28,2.0584713999999997,2.0212141775,2.1011823825,False
pmd,Energy,400MHz,400.0,5x,5.0,35,2.00318,1.9745345725,2.0328625650000003,False
pmd,Energy,400MHz,400.0,6x,6.0,42,1.9513672,1.8801918075,2.019479965,False
pmd,Energy,800MHz,800.0,1x,1.0,7,4.268084699999999,4.085740095,4.4581469425,False
pmd,Energy,800MHz,800.0,2x,2.0,14,1.6963928,1.617400485,1.7782321100000005,False
pmd,Energy,800MHz,800.0,3x,3.0,21,1.2004393,1.156243035,1.2423859725,False
pmd,Energy,800MHz,800.0,4x,4.0,28,1.2100893999999998,1.15823212,1.25259914,False
pmd,Energy,800MHz,800.0,5x,5.0,35,1.1719238,1.11871828,1.21806905,False
pmd,Energy,800MHz,800.0,6x,6.0,42,1.1854125,1.1611379375,1.20956568,False
pmd,Energy,1.2GHz,1200.0,1x,1.0,7,3.5448914,3.2899260300000006,3.8480217175,False
pmd,Energy,1.2GHz,1200.0,2x,2.0,14,1.2199648,1.1250086224999998,1.3211732774999998,False
pmd,Energy,1.2GHz,1200.0,3x,3.0,21,0.9688233,0.940378095,1.0001550524999998,False
pmd,Energy,1.2GHz,1200.0,4x,4.0,28,0.9658507,0.942945375,0.9905216025,False
pmd,Energy,1.2GHz,1200.0,5x,5.0,35,0.8892090000000001,0.8441613400000001,0.9344783,False
pmd,Energy,1.2GHz,1200.0,6x,6.0,42,0.8624205999999999,0.8192899975,0.904284655,True
pmd,Energy,1.6GHz,1600.0,1x,1.0,7,3.0099854,2.8317340399999997,3.2455811449999996,False
pmd,Energy,1.6GHz,1600.0,2x,2.0,14,1.1139952999999998,1.005133845,1.2133438275,False
pmd,Energy,1.6GHz,1600.0,3x,3.0,21,0.8023135,0.7685413725000001,0.8433866975,True
pmd,Energy,1.6GHz,1600.0,4x,4.0,28,0.8361269,0.8178504050000001,0.853685485,True
pmd,Energy,1.6GHz,1600.0,5x,5.0,35,0.804419,0.7861234949999999,0.82301523,True
pmd,Energy,1.6GHz,1600.0,6x,6.0,42,0.7966855,0.7738882850000001,0.8212189675000001,True
pmd,Energy,2.0GHz,2000.0,1x,1.0,7,3.1337706,3.0183202725,3.2420252499999997,False
pmd,Energy,2.0GHz,2000.0,2x,2.0,14,1.1273437,1.06476525,1.1973542449999997,False
pmd,Energy,2.0GHz,2000.0,3x,3.0,21,0.8507937,0.8148854349999999,0.8807742,True
pmd,Energy,2.0GHz,2000.0,4x,4.0,28,0.8420899000000001,0.80316372,0.880805875,True
pmd,Energy,2.0GHz,2000.0,5x,5.0,35,0.7946959,0.76071693,0.82452411,True
pmd,Energy,2.0GHz,2000.0,6x,6.0,42,0.8142882,0.7754265475,0.8485184324999999,True
pmd,Energy,2.4GHz,2400.0,1x,1.0,7,3.4282714,3.171495525,3.7060744474999994,False
pmd,Energy,2.4GHz,2400.0,2x,2.0,14,1.1030031,1.02482114,1.171540755,False
pmd,Energy,2.4GHz,2400.0,3x,3.0,21,0.9207705,0.897777375,0.9476941125,False
pmd,Energy,2.4GHz,2400.0,4x,4.0,28,0.8924195000000001,0.8683791625000001,0.9185327825,False
pmd,Energy,2.4GHz,2400.0,5x,5.0,35,0.8765989999999999,0.85111365,0.9006179824999999,False
pmd,Energy,2.4GHz,2400.0,6x,6.0,42,0.8602906000000001,0.8219541925,0.8991999099999999,True
pmd,Energy,2.7GHz,2700.0,1x,1.0,7,4.6889952,3.550310635,6.8151642125,False
pmd,Energy,2.7GHz,2700.0,2x,2.0,14,1.1206419000000003,1.050437515,1.19159277,False
pmd,Energy,2.7GHz,2700.0,3x,3.0,21,0.9741271,0.9390598025,1.0072607025000002,False
pmd,Energy,2.7GHz,2700.0,4x,4.0,28,0.9317017,0.8953837474999999,0.9662948775,False
