Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
pmd,Energy,1.6GHz,1600.0,6x,6.0,42,0.7627929,0.715199005,0.7988773625,True
pmd,Energy,2.0GHz,2000.0,1x,1.0,7,1.6138365999999995,1.4953109075,1.7480013275,False
pmd,Energy,2.0GHz,2000.0,2x,2.0,14,0.8165832,0.7942415525000001,0.8369383000000001,False
pmd,Energy,2.0GHz,2000.0,3x,3.0,21,0.8554689,0.8345158399999999,0.8808425824999999,False
pmd,Energy,2.0GHz,2000.0,4x,4.0,28,0.8075317,0.76623865,0.8517952125,True
pmd,Energy,2.0GHz,2000.0,5x,5.0,35,0.7933351,0.7498313775000002,0.8372058874999999,True
pmd,Energy,2.0GHz,2000.0,6x,6.0,42,0.7749512,0.74094062,0.8049675399999999,True
pmd,Energy,2.4GHz,2400.0,1x,1.0,7,1.9068419,1.7474824825000002,2.0753835025,False
pmd,Energy,2.4GHz,2400.0,2x,2.0,14,0.91062,0.87000013,0.9396028549999998,False
pmd,Energy,2.4GHz,2400.0,3x,3.0,21,0.8798707,0.8476609724999998,0.9119856099999998,False
pmd,Energy,2.4GHz,2400.0,4x,4.0,28,0.8366519,0.7939999874999999,0.8731783899999999,False
pmd,Energy,2.4GHz,2400.0,5x,5.0,35,0.8552979,0.8136079024999999,0.8935089549999998,False
pmd,Energy,2.4GHz,2400.0,6x,6.0,42,0.8465088,0.806717,0.885781245,False
pmd,Energy,2.7GHz,2700.0,1x,1.0,7,1.8325194,1.765201905,1.9131679475,False
pmd,Energy,2.7GHz,2700.0,2x,2.0,14,0.9771301,0.963926715,0.9915697825,False
pmd,Energy,2.7GHz,2700.0,3x,3.0,21,0.9567017000000002,0.9280218625,0.9862809275,False
pmd,Energy,2.7GHz,2700.0,4x,4.0,28,0.8625426999999999,0.8123881075000002,0.9125362475,False
pmd,Energy,2.7GHz,2700.0,5x,5.0,35,0.8743652,0.8399258874999999,0.9065709125,False
pmd,Energy,2.7GHz,2700.0,6x,6.0,42,0.8957579000000001,0.8406734475,0.94920213,False
pmd,Time,400MHz,400.0,1x,1.0,7,2140.0,2024.0975,2271.7725,False
pmd,Time,400MHz,400.0,2x,2.0,14,1066.8,1037.885,1093.1,False
pmd,Time,400MHz,400.0,3x,3.0,21,1060.8,1026.395,1091.7,False
pmd,Time,400MHz,400.0,4x,4.0,28,1051.6,1030.1925,1075.3125,False
pmd,Time,400MHz,400.0,5x,5.0,35,1016.8,977.2975,1046.8,False
pmd,Time,400MHz,400.0,6x,6.0,42,1043.8,1023.595,1064.8025,False
pmd,Time,800MHz,800.0,1x,1.0,7,1123.8,1066.0975,1198.535,False
pmd,Time,800MHz,800.0,2x,2.0,14,557.8,536.9925000000001,571.9000000000001,False
pmd,Time,800MHz,800.0,3x,3.0,21,540.3,518.9975,558.1025,False
pmd,Time,800MHz,800.0,4x,4.0,28,533.9,513.8,553.22,False
pmd,Time,800MHz,800.0,5x,5.0,35,530.7,498.4975,558.7025,False
pmd,Time,800MHz,800.0,6x,6.0,42,510.4,472.8975,546.015,False
pmd,Time,1.2GHz,1200.0,1x,1.0,7,738.1,690.6925,800.1099999999999,False
pmd,Time,1.2GHz,1200.0,2x,2.0,14,377.8,371.3,384.4,False
pmd,Time,1.2GHz,1200.0,3x,3.0,21,373.5,364.4,382.8,False
pmd,Time,1.2GHz,1200.0,4x,4.0,28,337.3,316.995,356.0,False
pmd,Time,1.2GHz,1200.0,5x,5.0,35,352.8,339.9975,363.6,False
pmd,Time,1.2GHz,1200.0,6x,6.0,42,357.3,339.59000000000003,370.305,False
pmd,Time,1.6GHz,1600.0,1x,1.0,7,538.9,510.49,571.1199999999999,False
pmd,Time,1.6GHz,1600.0,2x,2.0,14,279.0,265.5975,289.4025,False
pmd,Time,1.6GHz,1600.0,3x,3.0,21,282.3,279.1975,285.6025,False
pmd,Time,1.6GHz,1600.0,4x,4.0,28,253.3,237.6,268.1025,False
pmd,Time,1.6GHz,1600.0,5x,5.0,35,255.7,241.2,269.8075,False
pmd,Time,1.6GHz,1600.0,6x,6.0,42,254.8,241.4975,267.3025,False
pmd,Time,2.0GHz,2000.0,1x,1.0,7,430.6,400.8975,470.3025,False
pmd,Time,2.0GHz,2000.0,2x,2.0,14,219.6,212.3975,225.6,False
pmd,Time,2.0GHz,2000.0,3x,3.0,21,226.6,222.6,230.8,False
pmd,Time,2.0GHz,2000.0,4x,4.0,28,212.9,201.2,221.4025,False
pmd,Time,2.0GHz,2000.0,5x,5.0,35,212.5,200.9,223.105,False
pmd,Time,2.0GHz,2000.0,6x,6.0,42,205.8,196.0,214.5,False
pmd,Time,2.4GHz,2400.0,1x,1.0,7,397.8,365.0,431.505,False
pmd,Time,2.4GHz,2400.0,2x,2.0,14,188.0,180.6,192.9,False
pmd,Time,2.4GHz,2400.0,3x,3.0,21,184.3,178.0975,189.9025,False
pmd,Time,2.4GHz,2400.0,4x,4.0,28,173.4,165.195,181.2,False
pmd,Time,2.4GHz,2400.0,5x,5.0,35,178.7,170.4,186.2,False
pmd,Time,2.4GHz,2400.0,6x,6.0,42,176.4,167.7,184.2,False
pmd,Time,2.7GHz,2700.0,1x,1.0,7,321.3,306.9,336.805,False
pmd,Time,2.7GHz,2700.0,2x,2.0,14,173.2,170.8,176.0,False
pmd,Time,2.7GHz,2700.0,3x,3.0,21,167.4,162.9,172.5,False
pmd,Time,2.7GHz,2700.0,4x,4.0,28,151.0,142.2,159.7025,True
pmd,Time,2.7GHz,2700.0,5x,5.0,35,154.6,148.8975,160.7,True
pmd,Time,2.7GHz,2700.0,6x,6.0,42,158.0,148.3975,167.3025,True
pmd,EDP,400MHz,400.0,1x,1.0,7,8.248248571800001,7.269374453505001,9.2333726734925,False
pmd,EDP,400MHz,400.0,2x,2.0,14,2.0258082028999995,1.90640003519,2.1193886280450003,False
pmd,EDP,400MHz,400.0,3x,3.0,21,2.005900475,1.88450435334,2.1250113019975,False
pmd,EDP,400MHz,400.0,4x,4.0,28,1.9753448085,1.8957988109,2.0706835121375,False
pmd,EDP,400MHz,400.0,5x,5.0,35,1.867876113,1.7421334497799998,1.9689816845349997,False
pmd,EDP,400MHz,400.0,6x,6.0,42,1.9650831223,1.88455909016,2.0487060526350005,False
pmd,EDP,800MHz,800.0,1x,1.0,7,2.6348713387000005,2.3598755979625,2.9940607234149996,False
pmd,EDP,800MHz,800.0,2x,2.0,14,0.6515687402999999,0.60486636232,0.687526830325,False
pmd,EDP,800MHz,800.0,3x,3.0,21,0.6142102239,0.5698966456075,0.6515823018499999,False
pmd,EDP,800MHz,800.0,4x,4.0,28,0.5906836120000001,0.5469790921225001,0.6316269653749998,False
pmd,EDP,800MHz,800.0,5x,5.0,35,0.6116996241,0.5331782193925002,0.6979940519400001,False
pmd,EDP,800MHz,800.0,6x,6.0,42,0.5616590561,0.474431257155,0.647822343435,False
pmd,EDP,1.2GHz,1200.0,1x,1.0,7,1.3742342048,1.17439022402,1.618827186735,False
pmd,EDP,1.2GHz,1200.0,2x,2.0,14,0.3568383268,0.34185507136,0.37301511629,False
pmd,EDP,1.2GHz,1200.0,3x,3.0,21,0.3495299692,0.33391916471,0.3662821806975,False
pmd,EDP,1.2GHz,1200.0,4x,4.0,28,0.2858542654,0.253208721105,0.3176562942199999,False
pmd,EDP,1.2GHz,1200.0,5x,5.0,35,0.3135399597,0.295817628405,0.3284520122425,False
pmd,EDP,1.2GHz,1200.0,6x,6.0,42,0.3182440358,0.2861553486224999,0.3400977995225,False
pmd,EDP,1.6GHz,1600.0,1x,1.0,7,0.8581008904,0.7745657806525001,0.9687372032925,False
pmd,EDP,1.6GHz,1600.0,2x,2.0,14,0.2295135120999999,0.2083810725075,0.2491426745824999,False
pmd,EDP,1.6GHz,1600.0,3x,3.0,21,0.232291084,0.2280345436349999,0.236281202705,False
pmd,EDP,1.6GHz,1600.0,4x,4.0,28,0.1921679819,0.1692178818125,0.2141411729675,False
pmd,EDP,1.6GHz,1600.0,5x,5.0,35,0.1932596399,0.1705418891349999,0.21422845546,False
pmd,EDP,1.6GHz,1600.0,6x,6.0,42,0.1956181665,0.1751519454925,0.2125274930174999,False
pmd,EDP,2.0GHz,2000.0,1x,1.0,7,0.7064600236999999,0.6067863341874999,0.8421912093474999,False
pmd,EDP,2.0GHz,2000.0,2x,2.0,14,0.1796568797,0.1693048028175,0.1889722590375,False
pmd,EDP,2.0GHz,2000.0,3x,3.0,21,0.1940473895999999,0.18581329023,0.2027713928174999,False
pmd,EDP,2.0GHz,2000.0,4x,4.0,28,0.1728832868,0.1560676068649999,0.187678590675,False
pmd,EDP,2.0GHz,2000.0,5x,5.0,35,0.1698877566,0.1508156647074999,0.1887485992725,False
pmd,EDP,2.0GHz,2000.0,6x,6.0,42,0.1602462667,0.1454020860625,0.1730626730925,True
pmd,EDP,2.4GHz,2400.0,1x,1.0,7,0.7724488419,0.6461766547725,0.90594941225,False
pmd,EDP,2.4GHz,2400.0,2x,2.0,14,0.1716334121,0.1601112576375,0.1796664553075,False
pmd,EDP,2.4GHz,2400.0,3x,3.0,21,0.1626522802,0.151107711475,0.1732592782075,False
pmd,EDP,2.4GHz,2400.0,4x,4.0,28,0.14588999,0.13283168984,0.1581557946775,True
pmd,EDP,2.4GHz,2400.0,5x,5.0,35,0.1536818352999999,0.1407233963249999,0.1662115963975,True
pmd,EDP,2.4GHz,2400.0,6x,6.0,42,0.1501194955,0.136233727255,0.1634681748175,True
pmd,EDP,2.7GHz,2700.0,1x,1.0,7,0.5916188033,0.5411110899774999,0.64308773268,False
pmd,EDP,2.7GHz,2700.0,2x,2.0,14,0.1693236582,0.1647071115525,0.1744112189724999,False
pmd,EDP,2.7GHz,2700.0,3x,3.0,21,0.1604795677,0.1511575462475,0.1701647506,False
pmd,EDP,2.7GHz,2700.0,4x,4.0,28,0.131399674,0.1158983688325,0.1464294663124999,True
pmd,EDP,2.7GHz,2700.0,5x,5.0,35,0.1356933234,0.1254794703549999,0.145789171085,True
pmd,EDP,2.7GHz,2700.0,6x,6.0,42,0.1428722587,0.1258720238399999,0.15912301781,True
pmd,EDP2,400MHz,400.0,1x,1.0,7,32.11705772909646,26.589042401343384,38.04519466009323,False
pmd,EDP2,400MHz,400.0,2x,2.0,14,3.8540331309484257,3.554780902118852,4.138901306678334,False
pmd,EDP2,400MHz,400.0,3x,3.0,21,3.802284608578695,3.4370248591119426,4.151011647762552,False
pmd,EDP2,400MHz,400.0,4x,4.0,28,3.715090072777177,3.474036345216811,3.964699040132329,False
pmd,EDP2,400MHz,400.0,5x,5.0,35,3.440543626963854,3.1048958408076937,3.7175996930928807,False
pmd,EDP2,400MHz,400.0,6x,6.0,42,3.7046005230078505,3.476819937401839,3.9502745695455297,False
pmd,EDP2,800MHz,800.0,1x,1.0,7,6.238319636597078,5.198627765236865,7.556538639149741,False
pmd,EDP2,800MHz,800.0,2x,2.0,14,0.7639889558023845,0.6841461415489997,0.8353690692016084,False
pmd,EDP2,800MHz,800.0,3x,3.0,21,0.7008718085107931,0.6199469719505175,0.7676753396472425,False
pmd,EDP2,800MHz,800.0,4x,4.0,28,0.6561822862322355,0.5807631985462639,0.7265312292115742,False
pmd,EDP2,800MHz,800.0,5x,5.0,35,0.7199803020325259,0.5591415266876849,0.9129963046244702,False
pmd,EDP2,800MHz,800.0,6x,6.0,42,0.6291155975518734,0.48728839319733,0.7714469660412405,False
pmd,EDP2,1.2GHz,1200.0,1x,1.0,7,2.6095979101017193,1.9915014628209224,3.372525942262347,False
pmd,EDP2,1.2GHz,1200.0,2x,2.0,14,0.3376612110154066,0.3139622358117451,0.3611279125169214,False
pmd,EDP2,1.2GHz,1200.0,3x,3.0,21,0.3276348024269493,0.3062482955451488,0.353902887623051,False
pmd,EDP2,1.2GHz,1200.0,4x,4.0,28,0.2440670484748036,0.2050676778338766,0.281737209092993,False
pmd,EDP2,1.2GHz,1200.0,5x,5.0,35,0.2790199690533419,0.2560455162477568,0.2973993559130211,False
pmd,EDP2,1.2GHz,1200.0,6x,6.0,42,0.2848902456165081,0.2489516440110204,0.3158356953099802,False
pmd,EDP2,1.6GHz,1600.0,1x,1.0,7,1.3780295481710012,1.1612688605283232,1.658684658611273,False
pmd,EDP2,1.6GHz,1600.0,2x,2.0,14,0.1898955512920827,0.1647803513231103,0.2136438202428986,False
pmd,EDP2,1.6GHz,1600.0,3x,3.0,21,0.191191573484425,0.1857110052579174,0.1963749483497189,False
pmd,EDP2,1.6GHz,1600.0,4x,4.0,28,0.1473666014991227,0.1188720196338574,0.1735868182226274,True
pmd,EDP2,1.6GHz,1600.0,5x,5.0,35,0.1473987863473273,0.1233503021448967,0.1706427146879559,True
pmd,EDP2,1.6GHz,1600.0,6x,6.0,42,0.1512097587384933,0.1301043153170346,0.1708807657606024,True
pmd,EDP2,2.0GHz,2000.0,1x,1.0,7,1.1807878744472575,0.9164621898950912,1.5462153585052263,False
pmd,EDP2,2.0GHz,2000.0,2x,2.0,14,0.1472257310894206,0.1353880215833359,0.1580230006142652,True
pmd,EDP2,2.0GHz,2000.0,3x,3.0,21,0.1665024468605622,0.1552867282688157,0.1781005653815432,False
pmd,EDP2,2.0GHz,2000.0,4x,4.0,28,0.1412939736934118,0.1223381039485762,0.1605853105198522,True
pmd,EDP2,2.0GHz,2000.0,5x,5.0,35,0.1369153493297923,0.1136150886120988,0.1588955394568136,True
pmd,EDP2,2.0GHz,2000.0,6x,6.0,42,0.1252903733937796,0.1101548582640722,0.1396215403263066,True
pmd,EDP2,2.4GHz,2400.0,1x,1.0,7,1.5303702836496291,1.160249758689188,1.9418287439269857,False
pmd,EDP2,2.4GHz,2400.0,2x,2.0,14,0.1572161550997763,0.1408527231686255,0.1684186610442693,False
pmd,EDP2,2.4GHz,2400.0,3x,3.0,21,0.1440409335495185,0.1288641189018603,0.1575091577253242,True
pmd,EDP2,2.4GHz,2400.0,4x,4.0,28,0.1234098721682922,0.1066812153561037,0.1382007118876692,True
pmd,EDP2,2.4GHz,2400.0,5x,5.0,35,0.1328437142435193,0.1159033439128279,0.1486168450590849,True
pmd,EDP2,2.4GHz,2400.0,6x,6.0,42,0.1284613738219925,0.1100021125342655,0.1439855865052097,True
pmd,EDP2,2.7GHz,2700.0,1x,1.0,7,1.0943404415814726,0.9634710770841446,1.2583156087334413,False
pmd,EDP2,2.7GHz,2700.0,2x,2.0,14,0.1656153759953993,0.1584900329988285,0.1723825686725166,False
pmd,EDP2,2.7GHz,2700.0,3x,3.0,21,0.1542075337777166,0.1414601170310273,0.1681459653915411,False
pmd,EDP2,2.7GHz,2700.0,4x,4.0,28,0.1153981563060212,0.0944571267308919,0.1359313450219001,True
pmd,EDP2,2.7GHz,2700.0,5x,5.0,35,0.1195788126869876,0.1061480538848156,0.1345098941708828,True
pmd,EDP2,2.7GHz,2700.0,6x,6.0,42,0.1303675382392815,0.1057330931883943,0.1532178690551212,True
spring,Energy,400MHz,400.0,1x,1.0,50,4.298699900000001,3.74701666,4.8463042375,False
spring,Energy,400MHz,400.0,2x,2.0,100,2.7105348,2.213602445,3.26214311,False
spring,Energy,400MHz,400.0,3x,3.0,150,2.535492,2.02382433,3.126188385,False
spring,Energy,400MHz,400.0,4x,4.0,200,2.987378,2.4958104025,3.5500606575,False
spring,Energy,400MHz,400.0,5x,5.0,250,2.7906369,2.2821022725000004,3.282521275000001,False
spring,Energy,400MHz,400.0,6x,6.0,300,2.7178406,2.1952060725000004,3.3342109775,False
spring,Energy,800MHz,800.0,1x,1.0,50,2.4817078,2.2973446275,2.6751261274999996,False
spring,Energy,800MHz,800.0,2x,2.0,100,1.5131714,1.3642219075,1.6832074875,False
spring,Energy,800MHz,800.0,3x,3.0,150,1.4195372999999998,1.2807934725,1.6062195499999998,False
spring,Energy,800MHz,800.0,4x,4.0,200,1.4125793999999998,1.2982045125,1.5983147,False
spring,Energy,800MHz,800.0,5x,5.0,250,1.3370241,1.2576801700000002,1.4121799075,False
spring,Energy,800MHz,800.0,6x,6.0,300,1.5973876,1.3882584925,1.8502745625,False
spring,Energy,1.2GHz,1200.0,1x,1.0,50,1.8513609,1.721874035,1.9746155300000003,False
spring,Energy,1.2GHz,1200.0,2x,2.0,100,1.4752563,1.37216693,1.60076756,False
spring,Energy,1.2GHz,1200.0,3x,3.0,150,1.342688,1.2911474025,1.3977739824999995,False
spring,Energy,1.2GHz,1200.0,4x,4.0,200,1.3429688,1.2754894549999998,1.4053187424999998,False
spring,Energy,1.2GHz,1200.0,5x,5.0,250,1.3991271,1.3107634675000002,1.5279812524999998,False
spring,Energy,1.2GHz,1200.0,6x,6.0,300,1.3211119999999998,1.26951558,1.37764179,False
spring,Energy,1.6GHz,1600.0,1x,1.0,50,1.8266785000000003,1.7350765925,1.9531008025,False
spring,Energy,1.6GHz,1600.0,2x,2.0,100,1.1199768,1.0672096649999998,1.1707537375000003,True
spring,Energy,1.6GHz,1600.0,3x,3.0,150,1.1333923,1.0754491525,1.2032110674999998,True
spring,Energy,1.6GHz,1600.0,4x,4.0,200,1.1853881,1.077052355,1.3337116524999997,True
spring,Energy,1.6GHz,1600.0,5x,5.0,250,1.1368408,1.0762000475,1.19643744,True
spring,Energy,1.6GHz,1600.0,6x,6.0,300,1.1654785000000003,1.104316725,1.2271653325000005,True
spring,Energy,2.0GHz,2000.0,1x,1.0,50,2.0670107,1.69955484,2.4508796125,False
spring,Energy,2.0GHz,2000.0,2x,2.0,100,1.2949584,1.256235305,1.3341326850000002,False
spring,Energy,2.0GHz,2000.0,3x,3.0,150,1.1391357000000002,1.031928135,1.249140045,True
spring,Energy,2.0GHz,2000.0,4x,4.0,200,1.1449216999999998,1.0729550574999998,1.22611105,True
spring,Energy,2.0GHz,2000.0,5x,5.0,250,1.2139284,1.109952705,1.2968402875,True
spring,Energy,2.0GHz,2000.0,6x,6.0,300,1.2814026,1.179383005,1.3678070125,False
spring,Energy,2.4GHz,2400.0,1x,1.0,50,2.6794251000000004,2.4057605575000003,2.9016806074999995,False
spring,Energy,2.4GHz,2400.0,2x,2.0,100,1.4497924,1.27353779,1.6519552425,False
spring,Energy,2.4GHz,2400.0,3x,3.0,150,1.4422425,1.275426995,1.6115964525,False
spring,Energy,2.4GHz,2400.0,4x,4.0,200,1.4588015,1.29898043,1.6328823049999996,False
spring,Energy,2.4GHz,2400.0,5x,5.0,250,1.4369567,1.349149105,1.5599250750000002,False
spring,Energy,2.4GHz,2400.0,6x,6.0,300,1.3800782,1.328248965,1.41914838,False
spring,Energy,2.7GHz,2700.0,1x,1.0,50,3.0954163,2.7722757325,3.3431437775000004,False
spring,Energy,2.7GHz,2700.0,2x,2.0,100,1.4347045,1.3501415675,1.5182266225,False
spring,Energy,2.7GHz,2700.0,3x,3.0,150,1.3629272,1.3115280275,1.4255032025,False
spring,Energy,2.7GHz,2700.0,4x,4.0,200,1.4860901,1.3929175475,1.5750459824999998,False
spring,Energy,2.7GHz,2700.0,5x,5.0,250,1.5023315,1.4479528525,1.5489503550000003,False
spring,Energy,2.7GHz,2700.0,6x,6.0,300,1.5205261,1.452293615,1.5841230274999998,False
spring,Time,400MHz,400.0,1x,1.0,50,2429.0,2135.1499999999996,2708.8100000000004,False
spring,Time,400MHz,400.0,2x,2.0,100,1528.6,1238.1475,1864.04,False
spring,Time,400MHz,400.0,3x,3.0,150,1420.2,1152.01,1746.7825,False
spring,Time,400MHz,400.0,4x,4.0,200,1680.7,1391.9075,1976.86,False
spring,Time,400MHz,400.0,5x,5.0,250,1545.6,1303.395,1809.105,False
spring,Time,400MHz,400.0,6x,6.0,300,1535.0,1221.0775,1870.0075,False
spring,Time,800MHz,800.0,1x,1.0,50,1196.7,1107.7725,1286.1,False
spring,Time,800MHz,800.0,2x,2.0,100,731.7,657.6775,817.4075,False
spring,Time,800MHz,800.0,3x,3.0,150,684.4,616.7925,765.4075,False
spring,Time,800MHz,800.0,4x,4.0,200,682.7,622.1975,774.625,False
spring,Time,800MHz,800.0,5x,5.0,250,648.4,614.6800000000001,682.4024999999999,False
spring,Time,800MHz,800.0,6x,6.0,300,774.6,661.8875,900.75,False
spring,Time,1.2GHz,1200.0,1x,1.0,50,733.5,680.8,782.4124999999999,False
spring,Time,1.2GHz,1200.0,2x,2.0,100,583.3,541.6899999999999,632.9000000000001,False
spring,Time,1.2GHz,1200.0,3x,3.0,150,528.9,507.5975,548.3025,False
spring,Time,1.2GHz,1200.0,4x,4.0,200,527.1,498.8925,553.41,False
spring,Time,1.2GHz,1200.0,5x,5.0,250,558.6,520.995,610.8025,False
spring,Time,1.2GHz,1200.0,6x,6.0,300,523.7,500.5975,548.805,False
spring,Time,1.6GHz,1600.0,1x,1.0,50,609.7,576.6700000000001,651.1025,False
spring,Time,1.6GHz,1600.0,2x,2.0,100,372.7,356.2975,387.11,False
spring,Time,1.6GHz,1600.0,3x,3.0,150,379.5,358.7925,401.3,False
spring,Time,1.6GHz,1600.0,4x,4.0,200,397.6,361.0975,452.205,False
spring,Time,1.6GHz,1600.0,5x,5.0,250,381.0,356.58750000000003,402.9,False
spring,Time,1.6GHz,1600.0,6x,6.0,300,391.6,371.395,412.0025,False
spring,Time,2.0GHz,2000.0,1x,1.0,50,548.3,446.79,652.2175,False
spring,Time,2.0GHz,2000.0,2x,2.0,100,341.3,326.2925,353.7025,False
spring,Time,2.0GHz,2000.0,3x,3.0,150,300.7,270.8975,331.1,False
spring,Time,2.0GHz,2000.0,4x,4.0,200,302.0,282.1,325.2075,False
spring,Time,2.0GHz,2000.0,5x,5.0,250,320.6,292.995,342.0,False
spring,Time,2.0GHz,2000.0,6x,6.0,300,341.4,314.0975,365.5025,False
spring,Time,2.4GHz,2400.0,1x,1.0,50,564.7,506.4975,610.205,False
spring,Time,2.4GHz,2400.0,2x,2.0,100,308.1,269.0,350.1025,False
spring,Time,2.4GHz,2400.0,3x,3.0,150,305.4,270.8975,341.3,False
spring,Time,2.4GHz,2400.0,4x,4.0,200,310.3,275.1975,347.0025,False
spring,Time,2.4GHz,2400.0,5x,5.0,250,304.7,285.1,331.0075,False
spring,Time,2.4GHz,2400.0,6x,6.0,300,289.7,280.495,297.5,False
spring,Time,2.7GHz,2700.0,1x,1.0,50,555.3,494.995,602.915,False
spring,Time,2.7GHz,2700.0,2x,2.0,100,257.1,242.5,272.0025,True
spring,Time,2.7GHz,2700.0,3x,3.0,150,243.2,234.0975,253.9,True
spring,Time,2.7GHz,2700.0,4x,4.0,200,260.9,245.5925,275.6,True
spring,Time,2.7GHz,2700.0,5x,5.0,250,265.6,257.2975,271.5025,False
spring,Time,2.7GHz,2700.0,6x,6.0,300,270.0,256.3975,282.1,False
spring,EDP,400MHz,400.0,1x,1.0,50,10.8419979979,8.288134513047503,13.435902242305,False
spring,EDP,400MHz,400.0,2x,2.0,100,4.6099423321,2.7702321091750006,6.445800872352499,False
spring,EDP,400MHz,400.0,3x,3.0,150,4.046795503,2.4153034932,6.049263718519998,False
spring,EDP,400MHz,400.0,4x,4.0,200,5.4234367282,3.674001238252499,7.280398475807498,False
spring,EDP,400MHz,400.0,5x,5.0,250,4.6349060592999995,3.1778626842425006,6.232462004514999,False
spring,EDP,400MHz,400.0,6x,6.0,300,4.6348951018,3.013599378085001,6.734216874945,False
spring,EDP,800MHz,800.0,1x,1.0,50,3.0128475232,2.5725815620025,3.4771836792049995,False
spring,EDP,800MHz,800.0,2x,2.0,100,1.1457618961,0.9072315050725,1.4429343880975,False
spring,EDP,800MHz,800.0,3x,3.0,150,1.003570522,0.7976713346400002,1.2735376142025,False
spring,EDP,800MHz,800.0,4x,4.0,200,0.9983484196,0.8073213592675,1.3088700018425,False
spring,EDP,800MHz,800.0,5x,5.0,250,0.8735749263000001,0.788935026905,0.96795065503,False
spring,EDP,800MHz,800.0,6x,6.0,300,1.3194472058,0.9324726323125,1.8085341040125,False
spring,EDP,1.2GHz,1200.0,1x,1.0,50,1.375896298,1.1915674458525003,1.56074323705,False
spring,EDP,1.2GHz,1200.0,2x,2.0,100,0.8744855491999999,0.7441225536725,1.0293179603675002,False
spring,EDP,1.2GHz,1200.0,3x,3.0,150,0.7127876297000001,0.6574506453925,0.7687089155575001,False
spring,EDP,1.2GHz,1200.0,4x,4.0,200,0.7124387039,0.6443684359575,0.78271977083,False
spring,EDP,1.2GHz,1200.0,5x,5.0,250,0.7942670415,0.69001918655,0.9489900204975,False
spring,EDP,1.2GHz,1200.0,6x,6.0,300,0.6952128023,0.6331828129550001,0.7527502769825001,False
spring,EDP,1.6GHz,1600.0,1x,1.0,50,1.1246172159,0.9980036501925004,1.28744630939,False
spring,EDP,1.6GHz,1600.0,2x,2.0,100,0.4193943664,0.3855781557325,0.45369056172,False
spring,EDP,1.6GHz,1600.0,3x,3.0,150,0.4337792877,0.3842690832625,0.488409070295,False
spring,EDP,1.6GHz,1600.0,4x,4.0,200,0.4867863943,0.3856476816525,0.6225525682024999,False
spring,EDP,1.6GHz,1600.0,5x,5.0,250,0.4368721076,0.3872921291624999,0.4862133723225,False
spring,EDP,1.6GHz,1600.0,6x,6.0,300,0.4597124887,0.41349998919,0.5108747644675,False
spring,EDP,2.0GHz,2000.0,1x,1.0,50,1.2309937702,0.8434706634300001,1.7978325895149996,False
spring,EDP,2.0GHz,2000.0,2x,2.0,100,0.4432857528999999,0.4121800170624999,0.47350996175,False
spring,EDP,2.0GHz,2000.0,3x,3.0,150,0.350870143,0.2851760953,0.4167012528050001,True
spring,EDP,2.0GHz,2000.0,4x,4.0,200,0.3504760845999999,0.3013436429375,0.4019952301275,True
spring,EDP,2.0GHz,2000.0,5x,5.0,250,0.3948533592,0.3362198458875,0.4414821812999999,True
spring,EDP,2.0GHz,2000.0,6x,6.0,300,0.4440389449999999,0.3823540488375,0.5037006349925001,False
spring,EDP,2.4GHz,2400.0,1x,1.0,50,1.5464971025999998,1.2700457588175,1.7834143228925,False
spring,EDP,2.4GHz,2400.0,2x,2.0,100,0.4673723287999999,0.3428675461875,0.6113948961524999,True
spring,EDP,2.4GHz,2400.0,3x,3.0,150,0.4555686548000001,0.3648130194575,0.5752213318125001,False
spring,EDP,2.4GHz,2400.0,4x,4.0,200,0.4692601145999999,0.361125735555,0.5950970551199999,True
spring,EDP,2.4GHz,2400.0,5x,5.0,250,0.4444015756,0.3851049358625,0.5280826901975,False
spring,EDP,2.4GHz,2400.0,6x,6.0,300,0.4007134913,0.3726225687349999,0.4212602273974999,False
spring,EDP,2.7GHz,2700.0,1x,1.0,50,1.7587976169999997,1.439873971905,2.031822102645,False
spring,EDP,2.7GHz,2700.0,2x,2.0,100,0.3719584198,0.3314522667325,0.4110305771674999,True
spring,EDP,2.7GHz,2700.0,3x,3.0,150,0.3329240493,0.3050645645199999,0.36288662897,True
spring,EDP,2.7GHz,2700.0,4x,4.0,200,0.3915716675999999,0.3453247876250001,0.4413107235149999,True
